secs,km,power,hr,cad,alt
0,0,0,80,0,1285.8
1,0.00391,0,78,0,1285.8
2,0.0071,0,77,0,1285.6
3,0.01039,0,77,0,1285.6
4,0.01403,0,76,0,1285.6
5,0.01708,0,76,0,1285.6
6,0.01974,0,75,0,1285.6
7,0.02205,0,75,2,1285.6
8,0.02458,0,75,2,1285.6
9,0.02956,0,74,2,1285.4
10,0.03323,0,74,0,1285.2
11,0.03695,0,74,2,1285.2
12,0.04056,0,74,2,1285
13,0.04436,0,75,2,1284.8
14,0.04848,0,75,0,1284.8
15,0.05264,0,77,0,1284.6
16,0.0572,53,80,49,1284.6
17,0.06209,142,82,54,1284.6
18,0.06712,159,84,58,1284.6
19,0.07251,160,86,60,1284.6
20,0.07799,144,88,60,1284.6
21,0.08371,144,91,62,1284.6
22,0.08927,161,92,64,1284.6
23,0.09488,209,94,69,1284.4
24,0.10038,135,96,69,1284.4
25,0.10565,181,96,75,1284.4
26,0.11085,234,97,79,1284.6
27,0.11603,225,98,75,1284.6
28,0.12107,232,99,75,1284.6
29,0.1261,252,100,75,1284.6
30,0.13102,252,101,75,1284.6
31,0.13605,253,101,74,1284.6
32,0.14118,255,103,77,1284.6
33,0.14628,237,103,76,1284.8
34,0.15127,238,105,74,1284.8
35,0.15615,247,105,74,1284.8
36,0.16102,247,106,80,1284.8
37,0.16595,234,108,80,1285
38,0.1708,222,108,79,1285.2
39,0.17561,238,109,79,1285.4
40,0.18028,236,110,77,1285.6
41,0.18499,246,112,79,1285.8
42,0.18957,236,113,77,1286
43,0.19413,244,114,78,1286.2
44,0.19871,246,115,78,1286.6
45,0.20334,244,116,78,1286.8
46,0.20794,244,117,78,1287.2
47,0.21258,255,118,78,1287.4
48,0.2172,262,119,74,1287.6
49,0.22171,236,120,77,1287.6
50,0.22622,257,121,73,1287.8
51,0.23059,230,122,79,1288.2
52,0.23494,269,122,78,1288.4
53,0.23928,251,123,80,1288.6
54,0.24358,267,123,79,1288.8
55,0.24788,270,124,79,1289.4
56,0.25219,270,124,79,1289.6
57,0.25649,283,125,79,1289.8
58,0.26078,297,125,79,1290.2
59,0.26507,263,125,76,1290.2
60,0.26936,272,126,79,1290.6
61,0.27355,267,126,77,1290.8
62,0.27765,282,126,76,1291.2
63,0.28174,274,127,76,1291.4
64,0.28587,289,128,75,1291.6
65,0.29001,290,129,77,1291.8
66,0.29416,273,130,76,1292
67,0.29827,302,130,75,1292.4
68,0.30221,282,131,71,1292.8
69,0.3061,304,132,76,1293
70,0.31017,217,133,76,1293.2
71,0.31449,217,134,79,1293.6
72,0.3192,174,134,87,1293.8
73,0.32423,115,135,82,1294
74,0.32956,154,135,86,1294.4
75,0.33504,186,136,86,1294.6
76,0.34049,186,136,87,1295
77,0.34588,206,136,85,1295.2
78,0.3513,211,136,83,1295.2
79,0.35674,207,136,83,1295.4
80,0.3622,214,136,83,1295.4
81,0.36761,214,136,82,1295.4
82,0.37301,206,136,81,1295.4
83,0.37834,231,136,81,1295.6
84,0.38363,236,136,82,1295.6
85,0.38896,226,135,83,1295.6
86,0.39437,202,136,83,1295.6
87,0.39985,211,135,82,1295.8
88,0.40531,221,136,83,1295.8
89,0.41068,230,136,84,1296
90,0.4161,220,136,81,1296
91,0.42156,192,136,82,1296.2
92,0.42701,211,137,82,1296.6
93,0.43238,203,136,82,1296.8
94,0.43775,196,137,82,1296.8
95,0.44313,230,137,82,1297
96,0.44832,210,137,82,1297.2
97,0.4535,237,137,80,1297.4
98,0.45862,223,138,80,1297.6
99,0.46366,219,138,86,1297.8
100,0.46857,211,137,84,1297.8
101,0.47346,220,137,78,1298.2
102,0.47835,259,137,85,1298.4
103,0.48319,235,137,83,1298.6
104,0.48803,235,137,83,1298.8
105,0.49284,235,137,83,1299
106,0.49757,248,137,83,1299.2
107,0.50236,243,136,81,1299.4
108,0.50712,259,137,81,1299.6
109,0.51184,264,136,81,1299.8
110,0.5165,265,137,81,1300
111,0.52114,265,137,79,1300.4
112,0.52581,248,137,78,1300.8
113,0.53052,277,137,81,1301
114,0.53524,246,137,79,1301.2
115,0.53991,254,137,82,1301.4
116,0.54462,246,138,79,1301.8
117,0.5494,257,138,80,1302
118,0.55416,240,137,81,1302.2
119,0.55898,282,138,84,1302.6
120,0.56383,236,138,81,1302.8
121,0.56872,264,138,83,1303
122,0.5736,276,138,83,1303.4
123,0.57837,272,138,79,1303.6
124,0.58308,255,138,77,1303.8
125,0.58769,265,138,77,1304
126,0.59232,265,138,79,1304.4
127,0.59695,263,138,77,1304.6
128,0.60159,256,138,78,1304.8
129,0.6062,238,139,78,1305
130,0.61083,249,139,80,1305.4
131,0.61561,215,139,80,1305.6
132,0.62048,190,139,81,1305.8
133,0.62541,193,140,84,1306
134,0.63044,207,140,88,1306.2
135,0.63553,191,140,86,1306.4
136,0.64065,184,140,85,1306.6
137,0.64579,174,140,88,1306.8
138,0.65096,225,140,89,1307
139,0.65619,213,139,83,1307.2
140,0.66145,179,139,80,1307.2
141,0.66676,196,139,82,1307.6
142,0.67205,210,138,83,1307.6
143,0.67737,183,138,81,1307.8
144,0.68262,185,138,80,1308
145,0.68785,208,138,80,1308
146,0.69303,222,138,81,1308.2
147,0.69818,235,138,79,1308.2
148,0.70333,229,138,78,1308.4
149,0.70843,255,138,79,1308.4
150,0.71352,245,138,79,1308.4
151,0.71872,245,139,80,1308.6
152,0.72402,234,139,79,1308.6
153,0.72925,238,139,81,1308.8
154,0.73441,238,139,78,1309
155,0.73946,222,140,77,1309.2
156,0.74453,225,139,79,1309.2
157,0.74955,207,139,78,1309.6
158,0.75449,230,139,81,1309.8
159,0.75941,224,139,79,1310
160,0.76429,270,139,79,1310.2
161,0.76918,270,139,79,1310.6
162,0.7739,262,139,78,1310.6
163,0.77855,257,139,82,1310.8
164,0.78317,254,139,82,1311
165,0.78779,254,139,80,1311.4
166,0.7924,253,140,79,1311.6
167,0.79702,245,140,77,1312
168,0.80161,279,140,78,1312.2
169,0.80624,281,140,80,1312.4
170,0.81085,297,141,79,1312.8
171,0.81552,291,141,80,1313.6
172,0.82023,284,141,78,1313.8
173,0.82491,295,141,82,1314.2
174,0.82959,272,142,79,1314.4
175,0.83428,241,142,79,1314.6
176,0.83895,241,142,80,1315
177,0.84368,263,142,81,1315.4
178,0.84837,258,143,79,1315.6
179,0.85302,268,143,79,1315.8
180,0.85765,257,143,76,1316.2
181,0.86223,269,144,77,1316.6
182,0.86678,254,144,77,1316.8
183,0.87135,258,144,78,1316.8
184,0.87594,270,144,78,1317
185,0.88051,266,145,79,1317.4
186,0.88512,271,145,79,1317.6
187,0.88967,271,146,77,1317.8
188,0.89415,266,146,78,1318.2
189,0.89869,257,146,78,1318.6
190,0.90326,276,146,78,1319
191,0.90788,251,147,78,1319.2
192,0.91252,265,147,78,1319.4
193,0.91718,259,148,80,1319.8
194,0.92189,241,148,78,1320
195,0.92663,247,148,80,1320.2
196,0.93139,239,148,80,1320.4
197,0.9362,239,148,81,1320.6
198,0.94101,234,148,80,1321
199,0.94582,236,147,81,1321.2
200,0.9506,247,148,82,1321.6
201,0.95532,248,147,79,1321.8
202,0.96001,260,148,80,1322
203,0.96466,264,148,78,1322.2
204,0.96926,253,148,75,1322.4
205,0.97382,282,148,78,1322.6
206,0.97833,292,148,78,1323
207,0.98283,292,148,77,1323.2
208,0.98729,280,148,76,1323.4
209,0.99179,277,148,78,1323.6
210,0.99631,268,148,77,1324
211,1.00082,273,148,77,1324.2
212,1.00533,265,148,76,1324.4
213,1.00987,261,148,78,1324.8
214,1.01445,239,149,77,1325
215,1.01903,267,148,78,1325.2
216,1.02359,279,149,78,1325.6
217,1.02815,279,148,77,1325.8
218,1.0327,274,148,78,1326.2
219,1.03722,265,148,77,1326.4
220,1.04179,237,149,75,1326.4
221,1.04638,253,148,81,1326.6
222,1.05099,264,149,77,1327
223,1.05561,266,149,78,1327.2
224,1.06022,251,149,79,1327.4
225,1.06477,253,148,78,1327.6
226,1.06933,262,149,78,1327.8
227,1.07395,262,149,77,1328.2
228,1.0787,251,148,81,1328.6
229,1.08352,247,148,82,1329
230,1.08838,237,148,80,1329.2
231,1.0933,251,148,85,1329.4
232,1.09827,235,149,83,1329.8
233,1.10323,225,148,84,1330
234,1.10819,226,148,83,1330.4
235,1.11317,214,148,85,1330.8
