secs,km,power,hr,cad,alt
0,0,62,99,75,-3.6
1,0.00459,69,99,77,-3.6
2,0.01803,43,98,79,-3.8
3,0.02953,98,98,80,-3.8
4,0.04083,0,97,82,-3.8
5,0.05007,0,97,82,-3.8
6,0.05744,0,96,82,-3.8
7,0.06473,0,95,0,-3.8
8,0.07019,36,94,15,-4
9,0.07903,237,95,77,-3.8
10,0.08408,216,96,77,-4
11,0.08839,216,97,79,-3.8
12,0.09229,199,98,81,-4
13,0.09779,189,99,83,-4
14,0.10352,171,101,84,-4
15,0.10856,144,102,84,-4.2
16,0.11384,144,103,85,-4.2
17,0.11937,118,104,86,-4.2
18,0.12534,130,105,86,-4.6
19,0.13197,103,106,86,-4.6
20,0.13909,107,107,86,-4.8
21,0.14524,107,107,86,-4.8
22,0.15089,83,108,86,-4.8
23,0.15671,81,108,86,-4.8
24,0.16291,107,107,84,-4.8
25,0.16912,48,107,81,-4.8
26,0.17514,0,105,81,-5
27,0.18132,0,105,82,-5
28,0.18741,0,103,82,-5
29,0.1933,0,102,82,-5
30,0.19861,0,100,0,-5
31,0.20291,0,98,0,-5
32,0.20482,0,96,0,-4.8
33,0.2068,0,96,0,-4.8
34,0.20969,0,96,0,-4.8
35,0.21315,0,94,0,-4.6
36,0.21636,0,93,82,-4.6
37,0.21949,0,93,82,-4.6
38,0.22311,0,92,82,-4.6
39,0.22683,0,93,0,-4
40,0.23134,0,94,0,-4.2
41,0.23645,97,95,79,-4.2
42,0.24113,169,96,68,-4.2
43,0.24577,0,97,68,-4
44,0.24912,0,98,68,-4
45,0.25299,0,99,68,-4
46,0.25711,0,99,0,-3.8
47,0.2613,0,99,0,-3.6
48,0.26556,0,99,0,-3.6
49,0.26903,0,99,0,-3.6
50,0.27217,0,99,0,-3.6
51,0.27461,0,99,0,-3.8
52,0.27568,0,0,0,-3.8
53,0.27592,0,0,0,-3.8
92,0.27592,0,78,62,-4
93,0.28076,275,79,68,-4
94,0.28566,317,80,73,-4
95,0.29081,286,81,76,-4
96,0.29611,239,83,78,-4
97,0.30188,219,84,80,-4
98,0.30753,186,86,81,-4
99,0.31355,187,87,81,-4
100,0.32077,210,88,82,-4
101,0.32742,110,90,84,-4
102,0.33364,0,94,84,-4
103,0.34024,0,95,84,-4
104,0.34707,0,95,0,-4
105,0.35294,0,95,0,-4
106,0.35794,0,93,0,-4
107,0.36219,0,91,0,-3.8
108,0.36701,34,91,8,-3.6
109,0.37237,0,91,8,-3.4
110,0.37766,0,92,8,-3.4
111,0.38284,0,92,0,-3.2
112,0.38719,0,95,55,-3
113,0.39129,0,95,55,-3
