secs,km,power,hr,cad,alt
0,0,161,100,77,0
1,0,190,100,76,0
2,0,206,100,75,0
39,0.00032,0,114,88,-3.6
40,0.00127,152,114,89,-3.6
41,0.00544,166,114,89,-3.6
42,0.01929,161,114,89,-3.6
43,0.03154,161,114,89,-3.6
44,0.03937,159,114,89,-3.6
45,0.04562,180,114,89,-3.8
46,0.05407,153,114,89,-3.8
47,0.0633,165,114,89,-3.8
48,0.07384,152,114,89,-3.6
49,0.08365,147,114,89,-3.6
50,0.09203,155,114,89,-3.4
51,0.10082,119,114,85,-3.4
52,0.13665,90,114,81,-3.2
53,0.15209,0,113,0,-3.2
54,0.16317,0,111,0,-3
55,0.17099,0,111,0,-2.8
56,0.17858,156,109,70,-3.2
57,0.18656,171,107,72,-3.4
58,0.19581,179,107,73,-3.4
59,0.20563,182,106,73,-3.2
60,0.21465,193,106,75,-3.2
61,0.22185,177,106,77,-3.2
62,0.23,175,106,77,-3.2
63,0.23869,177,106,79,-3
64,0.24521,187,105,81,-3
65,0.25321,176,105,82,-3
66,0.25921,173,105,83,-3
67,0.26614,169,105,85,-3
68,0.2738,142,105,85,-3
69,0.28138,144,105,85,-3
70,0.28933,141,105,86,-3
71,0.29735,142,105,85,-3
72,0.30542,145,105,85,-3.2
73,0.31316,130,105,85,-3.2
74,0.3211,113,105,85,-3.2
75,0.32898,108,104,85,-3.2
76,0.33674,0,103,0,-3.4
77,0.34423,0,102,0,-3.6
78,0.35128,0,101,0,-3.6
79,0.35792,0,100,0,-3.6
80,0.36425,0,99,0,-3.6
81,0.3689,0,99,0,-3.8
82,0.37174,0,97,0,-3.8
83,0.3741,0,96,0,-3.8
84,0.37666,0,95,0,-3.8
85,0.38054,0,95,0,-3.8
86,0.38466,239,95,45,-3.8
87,0.38857,210,95,48,-3.8
88,0.39275,273,96,54,-3.8
89,0.39727,279,97,58,-3.8
90,0.40206,265,98,62,-3.8
91,0.40771,265,100,66,-3.8
92,0.41297,263,102,69,-3.8
93,0.41916,249,103,72,-3.6
94,0.42444,180,104,69,-3.6
95,0.4303,154,106,76,-3.6
96,0.43636,147,107,85,-3.6
97,0.44279,156,108,87,-3.6
98,0.44965,154,109,90,-3.6
99,0.45637,185,110,92,-3.6
100,0.46319,202,110,93,-3.6
101,0.46949,181,111,89,-3.6
102,0.47593,175,112,87,-3.6
103,0.48232,169,112,86,-3.4
104,0.48883,204,113,90,-3.4
105,0.49589,188,113,87,-3.4
106,0.50272,164,114,86,-3.4
107,0.50924,159,114,86,-3.4
108,0.51563,164,114,86,-3.4
109,0.52246,174,113,85,-3.4
110,0.52939,155,114,87,-3.4
111,0.53643,151,114,89,-3.4
112,0.54342,149,113,88,-3.2
113,0.55067,112,114,90,-3.2
114,0.55782,114,114,91,-3.2
115,0.56511,115,115,87,-3.2
116,0.57265,136,115,93,-3.2
117,0.58044,145,115,88,-3.2
118,0.58771,148,115,88,-3.2
119,0.59469,158,115,88,-3.2
120,0.60182,153,116,87,-3.2
121,0.60879,152,116,88,-3.2
122,0.61598,152,116,86,-3.2
123,0.62317,159,116,88,-3.2
124,0.63029,173,116,89,-3.2
125,0.63738,151,116,88,-3.2
126,0.64498,159,116,90,-3.2
127,0.65247,173,116,90,-3.2
128,0.65999,173,116,89,-3.2
129,0.66783,162,116,88,-3.2
130,0.67512,162,116,89,-3.2
131,0.68227,174,116,89,-3
132,0.68974,161,116,88,-3
133,0.69697,165,117,88,-3.2
134,0.70403,164,117,88,-3.2
135,0.71122,162,118,88,-3.2
136,0.71833,165,118,87,-2.8
137,0.72543,158,118,87,-2.8
138,0.73215,161,117,85,-2.8
139,0.73883,160,117,85,-2.8
140,0.74566,166,117,85,-2.8
141,0.7515,182,117,85,-2.8
