secs,km,power,hr,cad,alt
0,0,171,90,97,-7
1,0.00713,156,91,98,-7
2,0.01422,140,92,98,-7.2
3,0.02132,172,92,98,-7.2
4,0.02846,160,93,99,-7.2
5,0.03565,158,94,100,-7.2
6,0.04289,164,95,99,-7.4
7,0.05009,149,95,100,-7.4
8,0.05727,141,96,100,-7.4
9,0.06447,128,97,100,-7.4
10,0.07174,155,101,96,-7.4
11,0.07907,164,105,94,-7.4
12,0.08649,152,106,93,-7.4
13,0.09393,153,108,93,-7.4
14,0.10142,155,110,93,-7.4
15,0.1089,142,111,93,-7.4
16,0.11644,156,112,93,-7.4
17,0.12401,158,113,94,-7.4
18,0.13155,155,113,94,-7.4
19,0.13914,155,114,94,-7.4
20,0.14677,175,114,95,-7.4
21,0.15447,170,114,95,-7.4
22,0.16226,168,114,96,-7.4
23,0.17005,157,114,96,-7.4
24,0.17786,145,114,97,-7.6
25,0.18571,135,114,98,-7.6
26,0.19359,130,114,97,-7.6
27,0.20144,136,114,98,-7.6
28,0.20929,146,115,98,-7.6
29,0.21717,146,115,98,-7.6
30,0.22505,134,115,98,-7.6
31,0.23299,142,115,99,-7.6
32,0.24095,134,115,98,-7.8
33,0.24892,142,115,98,-7.8
34,0.25686,147,115,99,-7.8
35,0.26479,134,116,99,-7.8
36,0.27272,131,116,98,-8
37,0.28059,128,116,98,-8
38,0.28837,138,116,98,-8
39,0.2962,140,117,97,-8
40,0.30402,141,117,98,-8
41,0.31186,143,117,98,-8
42,0.31965,141,117,97,-8.2
43,0.32744,135,117,97,-8.2
44,0.33519,132,117,96,-8.2
45,0.34299,153,118,97,-8.2
46,0.35086,146,118,97,-8.2
47,0.35875,148,118,97,-8.4
48,0.36661,138,118,98,-8.2
49,0.37441,128,118,97,-8.4
50,0.38221,127,118,98,-8.4
51,0.39014,139,118,98,-8.4
52,0.39812,145,118,98,-8.4
53,0.40615,147,117,99,-8.4
54,0.41416,139,117,100,-8.4
55,0.42221,139,117,100,-8.2
56,0.43028,141,116,99,-8.2
57,0.4384,160,117,95,-8
58,0.44647,146,118,91,-8
59,0.45463,159,118,90,-8
60,0.46277,160,118,89,-8
61,0.47099,167,118,89,-8
62,0.47922,175,118,90,-8
63,0.4875,167,118,90,-7.8
64,0.49571,168,119,90,-7.8
65,0.50399,159,120,90,-7.8
66,0.51219,166,120,90,-7.8
67,0.52037,175,120,90,-7.6
68,0.52853,162,120,90,-7.6
69,0.5367,155,120,90,-7.6
70,0.54489,151,120,89,-7.6
71,0.55303,159,120,90,-7.6
72,0.56116,162,121,90,-7.6
73,0.56925,158,121,90,-7.8
74,0.57727,165,121,90,-7.8
75,0.5853,162,121,89,-7.8
76,0.59323,169,122,89,-7.6
77,0.60113,198,122,89,-7.6
78,0.60907,198,121,89,-7.6
79,0.61703,214,121,88,-7.6
80,0.62491,202,120,88,-7.6
81,0.63276,190,120,88,-7.6
82,0.64058,203,119,88,-7.6
83,0.64855,229,119,89,-7.6
84,0.65673,215,119,88,-7.4
85,0.66495,191,119,89,-7.4
86,0.67311,171,118,90,-7.4
87,0.68121,163,118,90,-7.4
88,0.68937,160,118,89,-7.4
89,0.69753,159,118,89,-7.4
90,0.70572,166,118,90,-7.2
91,0.71391,175,118,90,-7.2
92,0.72221,176,118,92,-7.2
93,0.73046,159,118,91,-7
94,0.73872,170,119,91,-7.2
95,0.74696,168,119,91,-7.2
96,0.75519,173,119,90,-7.2
97,0.76341,177,120,90,-7.2
98,0.7716,169,120,90,-7
99,0.7798,162,120,90,-7.2
100,0.78803,180,121,90,-7
101,0.79623,178,121,90,-7
102,0.80443,168,121,90,-7
103,0.81261,171,122,90,-7
104,0.82079,162,122,90,-7
105,0.82894,157,122,90,-7
106,0.83709,164,123,90,-7
107,0.84524,152,123,89,-7
108,0.85341,152,123,90,-6.8
109,0.86158,145,123,90,-6.8
110,0.86972,160,123,90,-6.8
111,0.87788,156,123,90,-6.8
112,0.88603,149,123,90,-6.8
113,0.89422,155,123,90,-6.8
114,0.90238,152,123,90,-6.8
115,0.91046,145,122,89,-6.6
116,0.91854,151,123,89,-6.6
117,0.92667,160,123,89,-6.6
118,0.93482,167,123,89,-6.6
119,0.94299,166,123,90,-6.6
120,0.9512,170,123,90,-6.6
121,0.95942,163,123,91,-6.6
122,0.96764,162,122,90,-6.6
123,0.97581,152,122,90,-6.6
124,0.98406,152,122,90,-6.6
