secs,km,power,hr,cad,alt
0,0,50,87,65,821.4
1,0.00477,41,86,67,821.4
2,0.01424,35,86,68,821.4
3,0.01912,31,86,64,821.4
4,0.02402,34,86,67,821.4
5,0.02402,24,86,68,821.4
6,0.03417,0,86,68,821.4
7,0.03417,0,86,0,821.4
8,0.03918,0,84,0,821.4
9,0.04913,0,83,0,821.2
10,0.04913,0,83,0,821.2
11,0.05952,80,82,76,821
12,0.06474,81,82,77,821
13,0.06474,80,83,78,821
14,0.07525,59,84,0,820.8
15,0.08079,59,84,0,820.8
16,0.08652,60,85,79,820.6
17,0.09246,81,86,80,820.4
18,0.09854,64,85,82,820.2
19,0.10508,65,85,84,820.2
20,0.1113,56,85,85,819.8
21,0.11816,59,86,88,819.8
22,0.12553,87,86,88,819.6
23,0.13323,103,87,90,819.6
24,0.141,0,87,90,819.4
25,0.14883,0,87,0,819.4
26,0.15683,0,86,0,819.2
27,0.16495,0,84,0,819
28,0.17313,0,83,0,819
29,0.18153,0,83,0,818.8
30,0.18153,0,83,0,818.8
31,0.19869,0,83,0,818.6
32,0.20758,0,82,0,818.4
33,0.21632,0,81,0,818.2
34,0.22503,0,80,0,818
35,0.234,0,80,0,818
36,0.24287,0,79,0,817.8
37,0.25181,0,78,0,817.2
38,0.26104,0,77,0,816.8
39,0.27055,0,77,0,816.6
40,0.27055,0,77,0,816.4
41,0.29066,0,77,0,816.2
42,0.30134,0,76,0,816.2
43,0.31224,0,76,0,816
44,0.32261,0,76,0,815.8
45,0.33201,0,75,0,815.4
46,0.34103,0,74,0,814.6
47,0.3495,0,74,0,814.4
48,0.35732,0,73,0,814
49,0.36579,0,73,0,813.6
50,0.37478,0,73,0,813
51,0.38375,0,72,0,812.4
52,0.39326,0,72,0,811.8
53,0.40317,0,71,0,811.4
54,0.41349,0,71,0,810.8
55,0.42403,0,71,0,810.2
56,0.43491,0,70,0,809.6
57,0.44601,0,70,0,809.4
58,0.45714,0,70,0,809
59,0.46833,0,69,0,808.8
60,0.4792,0,69,0,808.4
61,0.49041,0,69,0,808.2
62,0.50139,0,69,0,807.6
63,0.51239,0,69,0,806.8
64,0.52315,0,68,0,806.2
65,0.53352,0,68,0,805.6
66,0.54446,0,67,0,805
67,0.55523,0,66,0,804.4
68,0.56605,0,66,0,803.8
69,0.5769,195,67,104,803.4
70,0.58772,164,68,102,802.8
71,0.59818,136,69,100,802.2
72,0.60895,131,72,100,802
73,0.62013,140,74,100,801.6
74,0.63132,102,75,86,801.4
75,0.64258,117,79,95,801
76,0.65392,111,81,98,800.8
77,0.6653,111,81,96,800.6
78,0.67694,112,81,94,800.2
79,0.68888,135,81,94,800
80,0.701,131,82,96,799.6
81,0.71335,122,84,97,799.2
82,0.72584,121,86,98,799.2
83,0.73848,114,88,99,798.6
84,0.75123,109,90,97,798.2
85,0.76417,107,90,97,797.6
86,0.77722,122,92,97,797.2
87,0.79041,130,94,97,796.8
88,0.80378,141,94,98,796.4
89,0.81764,159,95,100,796
90,0.83089,184,95,99,795.4
91,0.84424,180,97,101,794.8
92,0.85721,181,98,100,794.2
93,0.87015,169,100,99,793.6
94,0.88273,175,102,97,793
95,0.89515,188,103,99,792.4
96,0.90722,184,104,99,791.8
97,0.91903,187,105,98,791
98,0.93064,205,106,96,790.4
99,0.94211,210,107,95,789.8
100,0.95337,214,108,98,789.4
101,0.96449,212,108,99,789.2
102,0.97552,213,110,101,789.2
103,0.98641,217,110,101,789
104,0.99719,228,112,100,788.8
105,1.00785,229,113,99,788.8
106,1.00785,222,114,98,788.8
107,1.0288,234,115,98,788.8
108,1.03918,245,117,97,788.8
109,1.04964,235,119,96,788.8
