secs,km,power,hr,cad,alt
0,0,0,100,0,8.4
1,0.00514,0,101,0,8.4
2,0.0105,131,101,55,8.6
3,0.01593,116,100,63,8.6
4,0.02136,0,100,63,8.6
5,0.02661,0,100,0,8.6
6,0.03119,0,100,0,8.6
7,0.03446,0,100,0,8.6
8,0.03733,0,0,0,8.6
9,0.04108,0,0,0,8.6
10,0.04545,295,99,58,8.6
11,0.05031,259,99,58,8.6
12,0.05472,259,99,62,8.6
13,0.05908,256,101,63,8.6
14,0.06385,249,102,65,8.6
15,0.06896,236,104,67,8.6
16,0.0745,241,107,69,8.6
17,0.08075,224,108,70,8.6
18,0.08748,231,110,73,8.4
19,0.0943,231,111,74,8.4
20,0.10172,234,112,75,8.4
21,0.10914,225,113,77,8.2
22,0.11661,231,114,78,8.2
23,0.12459,249,115,79,8.2
24,0.1324,211,116,78,8.2
25,0.14017,209,116,83,8.2
26,0.14834,194,117,87,8.2
27,0.15629,197,118,94,8.2
28,0.16424,191,118,96,8.2
29,0.17266,189,119,97,8.2
30,0.18091,170,120,93,8.2
31,0.18935,165,121,92,8.2
32,0.19772,167,121,91,8.2
33,0.20611,157,122,91,8.2
34,0.21461,156,122,91,8.2
35,0.22318,166,123,92,8.4
36,0.23177,171,123,92,8.4
37,0.24046,166,124,93,8.6
38,0.24913,161,124,93,8.6
39,0.25778,173,124,94,8.6
40,0.26664,164,124,95,8.6
41,0.27557,161,124,95,8.6
42,0.2845,162,124,96,8.6
43,0.29346,159,123,96,8.6
44,0.30224,172,123,96,8.6
45,0.31087,173,123,96,8.6
46,0.31965,182,122,96,8.6
47,0.32848,176,122,96,8.6
48,0.33727,175,122,97,8.6
49,0.34612,166,122,97,8.6
50,0.35531,181,122,98,8.4
51,0.36442,191,122,98,8.4
52,0.37311,176,122,94,8.4
53,0.38162,169,122,94,8.4
54,0.39023,171,122,92,8.4
55,0.39924,173,123,92,8.2
56,0.4084,181,123,92,8.2
57,0.41762,181,123,93,8.2
