secs,km,power,hr,cad,alt
0,0,0,82,2,1299.2
1,0.00324,0,81,2,1299.2
2,0.00628,0,81,2,1299.2
3,0.00965,0,82,2,1299.2
4,0.01324,0,82,2,1299
5,0.01738,0,83,2,1299
6,0.02135,0,84,0,1298.8
7,0.02481,0,84,0,1298.8
8,0.02763,0,84,0,1298.6
9,0.02983,0,84,0,1298.4
10,0.03197,0,84,0,1298.4
11,0.03444,0,84,0,1298.2
12,0.03762,0,85,0,1298.2
13,0.04111,0,85,0,1298.2
14,0.04507,56,88,60,1298.2
15,0.04943,137,90,61,1298.2
16,0.0541,145,91,64,1298.2
17,0.05986,181,94,69,1298.2
18,0.06484,141,96,66,1298
19,0.07037,105,98,73,1298
20,0.07536,138,99,83,1297.8
21,0.08024,160,101,83,1297.8
22,0.08505,160,102,79,1297.8
23,0.08977,202,104,76,1297.8
24,0.09432,190,104,75,1297.8
25,0.09898,232,105,81,1297.8
26,0.10376,217,105,82,1297.8
27,0.11037,207,106,82,1298
28,0.11619,207,107,80,1298
29,0.1214,258,108,81,1298
30,0.12725,270,109,86,1298
31,0.13277,225,110,86,1298
32,0.13835,207,110,86,1298.2
33,0.1437,207,112,84,1298.4
34,0.1489,208,113,83,1298.6
35,0.15458,225,114,83,1298.8
36,0.16179,181,116,81,1299
37,0.16807,209,117,81,1299.4
38,0.17422,200,118,77,1299.6
39,0.18011,216,120,80,1299.8
40,0.18549,199,121,77,1300
41,0.1903,211,124,78,1300.2
42,0.19526,207,125,80,1300.4
43,0.19997,210,126,80,1300.4
44,0.20467,210,127,78,1300.8
45,0.20909,232,129,76,1301
46,0.21347,214,130,78,1301.2
47,0.21796,235,131,82,1301.6
48,0.22225,235,132,82,1301.8
49,0.22631,218,133,78,1302
50,0.23041,230,133,77,1302.4
51,0.23444,233,134,77,1302.4
52,0.23836,274,135,70,1302.8
53,0.24205,250,136,70,1303
54,0.24562,250,137,69,1303.4
55,0.24923,254,137,69,1303.6
56,0.25314,252,138,70,1303.6
57,0.25715,256,138,69,1303.8
58,0.2611,266,138,66,1304
59,0.265,260,139,68,1304.2
60,0.26883,275,139,67,1304.6
61,0.27251,287,140,68,1304.8
62,0.27609,263,141,66,1305.2
63,0.27959,276,141,66,1305.4
64,0.28324,276,142,66,1305.6
65,0.28699,286,142,65,1305.8
66,0.29069,330,143,67,1306
67,0.29438,313,144,64,1306
68,0.29799,303,145,64,1306.4
69,0.30139,302,145,65,1306.8
70,0.30459,313,145,64,1307
71,0.30782,360,146,63,1307.2
72,0.31104,306,147,63,1307.6
73,0.31454,261,147,63,1308
74,0.31837,261,147,64,1308.2
75,0.32226,270,148,64,1308.6
76,0.32625,271,148,67,1309
77,0.33031,292,148,67,1309.2
78,0.33438,369,149,74,1309.4
79,0.33899,292,149,78,1309.8
80,0.34367,241,149,80,1310.2
81,0.34871,228,150,83,1310.4
82,0.35371,260,149,83,1310.8
83,0.35867,268,150,83,1311
84,0.36358,268,150,84,1311.2
85,0.36851,216,150,83,1311.4
86,0.3734,227,149,89,1311.6
87,0.37825,186,150,86,1311.6
88,0.38314,193,149,89,1311.8
89,0.3881,161,150,91,1311.8
90,0.39303,153,150,89,1312
91,0.39793,193,150,91,1312.2
92,0.40294,137,150,85,1312.6
93,0.40809,156,150,88,1312.8
94,0.41328,173,150,85,1313.2
95,0.41856,155,150,87,1313.4
96,0.4238,163,150,91,1313.4
97,0.42922,159,151,91,1313.6
98,0.43467,159,150,90,1313.8
99,0.44012,163,150,89,1313.8
100,0.44555,140,150,88,1314
101,0.451,147,150,91,1314
102,0.45638,156,151,90,1314.2
103,0.46178,149,151,90,1314.2
104,0.4672,155,151,91,1314.4
105,0.47263,153,151,91,1314.4
106,0.47809,162,151,90,1314.4
107,0.48362,172,151,91,1314.6
108,0.48913,169,150,91,1314.6
109,0.49455,169,150,91,1314.8
110,0.49996,200,150,90,1315
111,0.50536,187,150,90,1315.2
112,0.51069,187,150,87,1315.8
113,0.51591,212,150,88,1316
114,0.52116,225,149,88,1316.2
115,0.52639,226,148,87,1316.4
116,0.53162,214,148,86,1316.6
117,0.53676,227,148,87,1316.6
118,0.54173,241,148,84,1316.6
119,0.54667,244,147,84,1316.8
120,0.55156,229,146,83,1316.8
121,0.55639,243,146,82,1317
122,0.56116,236,146,82,1317.2
123,0.56591,237,146,81,1317.4
124,0.57056,250,146,79,1317.6
125,0.57512,257,145,79,1317.8
126,0.57967,255,145,77,1318
127,0.58422,269,145,79,1318.2
128,0.58872,265,146,79,1318.8
129,0.59318,265,145,75,1319.2
130,0.59763,273,146,77,1319.2
131,0.60206,312,146,69,1319.4
132,0.60646,246,147,73,1319.4
133,0.61084,277,147,73,1319.6
134,0.61519,277,147,74,1320
135,0.61942,293,148,73,1320.2
136,0.62357,309,148,73,1320.6
137,0.62777,307,148,71,1320.8
138,0.63195,301,149,71,1321.2
139,0.63622,301,148,71,1321.6
140,0.64042,289,149,72,1321.8
141,0.64456,263,149,71,1322.2
142,0.64869,281,150,72,1322.4
143,0.65285,282,150,72,1322.6
144,0.65705,282,151,71,1323
145,0.66124,292,152,70,1323.2
146,0.66537,292,152,70,1323.6
147,0.66942,281,152,67,1324
148,0.67343,281,153,67,1324.2
149,0.67737,281,153,70,1324.6
150,0.68136,261,154,67,1325
151,0.68546,286,154,69,1325.4
152,0.68944,250,154,66,1325.4
153,0.69323,286,154,68,1325.8
154,0.69724,280,154,67,1326
155,0.70128,276,155,68,1326.4
156,0.70526,282,155,69,1326.6
157,0.70924,292,155,69,1327.4
158,0.71329,272,155,69,1327.6
159,0.71732,283,155,68,1327.8
160,0.72126,279,155,68,1328.2
161,0.72527,266,155,68,1328.4
162,0.72936,285,155,68,1328.6
163,0.73343,275,155,68,1329
164,0.73761,275,156,68,1329.2
165,0.74175,294,155,70,1329.6
166,0.74605,280,156,73,1330
167,0.75036,264,156,76,1330.2
168,0.7547,274,156,76,1330.4
169,0.75908,274,156,79,1330.8
170,0.76338,255,156,79,1331
171,0.76767,263,156,78,1331.2
172,0.77188,274,157,78,1331.6
173,0.7761,274,157,77,1332
174,0.78041,290,157,77,1332.2
175,0.78471,273,156,78,1332.6
176,0.78895,260,157,77,1332.8
177,0.79323,271,157,78,1333
178,0.79751,270,157,78,1333.4
179,0.80176,270,158,77,1333.6
180,0.80595,270,158,77,1334
181,0.81014,268,158,78,1334.4
182,0.81437,274,158,77,1334.4
183,0.81858,275,159,77,1334.6
184,0.82278,277,159,78,1335
185,0.82697,263,159,78,1335.2
186,0.83123,277,159,78,1336
187,0.83541,266,160,76,1336.4
188,0.83958,255,160,80,1336.6
