secs,km,power,hr,cad,alt
0,0,0,53,0,155.6
1,0.00041,0,53,0,155.6
2,0.00118,0,53,0,155.6
3,0.00213,0,53,0,155.6
4,0.00408,0,53,0,155.6
5,0.00618,0,53,0,155.6
6,0.00842,0,53,0,155.6
7,0.01047,0,53,0,155.6
8,0.01233,0,52,0,155.6
9,0.01394,0,51,0,155.6
10,0.01566,0,51,0,155.6
11,0.01796,0,50,0,155.6
12,0.02094,0,49,0,155.6
13,0.02389,0,49,0,155.6
14,0.02653,0,48,0,155.6
15,0.02928,0,47,0,155.4
16,0.03257,180,47,58,155.4
17,0.03645,161,46,61,155.4
18,0.04032,125,46,62,155.4
19,0.04434,125,46,64,155
20,0.04883,169,46,66,155
21,0.05356,201,46,73,155
22,0.05841,186,46,74,155.2
23,0.06266,205,46,75,155
24,0.06642,0,46,0,155
25,0.07009,0,46,0,155
26,0.07379,0,46,0,155
27,0.07773,152,46,58,155
28,0.08154,196,53,61,155
29,0.08565,143,63,61,155
30,0.08987,143,72,61,155
31,0.09338,143,75,0,155.4
32,0.09632,0,82,0,155.4
33,0.0991,0,87,0,155.6
34,0.10252,0,92,0,155.6
35,0.10596,308,94,59,155.8
36,0.10975,275,97,56,156
37,0.11372,276,100,60,156.2
38,0.11747,241,103,62,156.2
39,0.12143,233,105,65,156.4
40,0.12495,173,106,66,156.6
41,0.12838,116,108,64,156.8
42,0.13119,0,109,64,156.8
43,0.13319,0,109,0,157
44,0.13509,0,109,0,157.2
45,0.13693,0,108,0,157.2
46,0.13895,95,107,32,157.4
47,0.14087,159,107,32,157.4
48,0.1432,159,107,35,157.6
49,0.14577,132,106,37,157.6
50,0.15017,139,107,40,158
51,0.15444,229,107,48,158.2
52,0.15863,201,108,51,158.2
53,0.16308,261,109,63,158.4
54,0.16744,175,110,63,158.4
55,0.17208,175,111,58,158.6
56,0.17672,102,113,0,158.6
57,0.18088,102,114,0,158.8
58,0.18441,102,115,65,159
59,0.18884,0,116,65,159.2
60,0.19376,0,117,0,159.2
61,0.19809,0,117,0,159.4
62,0.20173,0,118,0,159.6
63,0.20512,0,118,0,159.6
64,0.20874,0,119,0,159.6
65,0.21308,0,119,0,159.6
66,0.21776,0,120,0,159.6
67,0.2236,0,120,0,159.6
68,0.22996,0,119,0,159.6
69,0.2364,0,118,0,159.6
70,0.24261,0,117,0,159.6
71,0.24845,0,117,0,159.4
72,0.25375,0,116,0,159.4
73,0.25924,0,115,0,159.4
74,0.26419,0,114,0,159.2
75,0.26888,0,111,0,159
76,0.27321,0,108,0,158.6
77,0.27739,0,106,0,158.4
78,0.28183,0,104,0,158.2
79,0.28633,319,102,77,157.6
80,0.29179,359,102,80,157.2
81,0.29891,325,102,84,157
82,0.30695,247,103,85,156.8
83,0.31529,200,105,90,156.4
84,0.32333,0,107,0,156.2
85,0.33062,0,108,0,156
86,0.33728,0,110,0,155.6
87,0.3433,0,110,0,155.6
88,0.34861,0,109,0,155.2
89,0.35333,0,109,0,154.8
90,0.35784,0,109,0,154.4
91,0.36242,387,109,61,154
92,0.36793,431,108,66,153.4
93,0.37424,464,108,76,152.8
94,0.38112,434,108,85,152.4
95,0.38872,347,110,89,151.8
96,0.39672,257,111,93,151.2
97,0.40459,272,113,94,150.8
98,0.41248,258,115,87,150.4
99,0.42046,186,116,85,150.2
100,0.42873,0,117,85,150
101,0.43684,0,117,0,150
102,0.44475,0,117,0,150
103,0.45256,0,117,0,150
104,0.46005,0,116,0,150
105,0.46686,0,116,0,150
106,0.47328,0,116,0,150
107,0.47915,0,115,0,150
108,0.4848,0,113,0,150
109,0.49071,0,111,0,150
110,0.49685,75,108,60,150
111,0.50284,111,108,60,150
112,0.50904,128,107,62,150.2
113,0.51456,0,106,62,150.2
114,0.51969,0,105,0,150.2
115,0.52471,0,103,0,150.2
116,0.52956,0,102,0,150.2
117,0.53403,0,99,0,150.4
118,0.53772,0,98,0,150.4
119,0.54108,0,95,0,150.4
120,0.54437,0,95,0,150.4
121,0.54792,129,94,36,150.4
122,0.55197,159,95,38,150.4
123,0.55607,183,95,38,150.4
124,0.56043,183,96,41,150.4
125,0.56468,197,97,44,150.4
126,0.56917,214,98,47,150.4
127,0.57433,244,99,51,150.6
128,0.57977,229,101,55,150.8
129,0.58552,152,101,49,150.8
130,0.59108,175,103,56,151
131,0.59665,146,103,56,151
132,0.60216,146,103,65,151.2
133,0.60776,149,102,68,151.2
134,0.61332,144,101,68,151.4
135,0.61879,306,100,68,151.6
136,0.6243,306,101,74,151.6
137,0.63062,463,103,86,151.6
138,0.63788,315,105,77,151.8
139,0.64587,349,107,94,151.8
140,0.65415,383,109,97,151.8
141,0.66281,362,112,96,151.8
142,0.67171,381,115,94,151.8
143,0.68075,316,119,91,152
144,0.68898,0,121,0,152
145,0.69622,0,124,0,152
146,0.70316,0,125,0,152
147,0.70983,0,127,0,152
148,0.71607,0,129,0,152
149,0.722,0,129,0,151.8
150,0.72765,0,129,0,151.8
151,0.73312,0,129,0,151.8
152,0.73831,0,127,0,151.8
153,0.74358,0,127,0,151.8
154,0.74915,0,126,0,151.8
155,0.75515,183,125,66,151.8
156,0.7615,174,125,68,151.8
157,0.76789,161,124,69,151.8
158,0.7741,132,122,70,151.8
159,0.78042,109,121,71,151.8
160,0.78642,0,120,71,151.8
161,0.79239,0,119,0,151.8
