secs,km,power,hr,cad,alt
0,0,0,75,0,479.2
1,0,0,74,0,479
21,0,0,73,0,478.8
25,0.01465,0,77,0,478.8
26,0.02159,0,78,0,478.8
27,0.03739,0,81,0,478.8
28,0.04629,0,82,0,478.8
29,0.05586,0,84,0,478.6
30,0.05586,0,85,0,478.6
31,0.07706,0,87,0,478.4
32,0.07706,0,87,0,478
33,0.08865,0,87,0,477.4
34,0.10063,0,86,2,476.8
35,0.11278,0,85,2,476.2
36,0.12516,0,83,2,475.6
37,0.15077,0,82,0,474.6
38,0.15077,0,81,0,473.8
39,0.1796,0,81,2,472.8
40,0.19492,0,79,2,471.8
41,0.19492,0,78,2,470.2
42,0.22496,0,78,0,468.8
43,0.24061,0,78,0,467.4
44,0.24061,0,80,0,466
45,0.25672,0,80,0,465
46,0.27239,0,80,0,463.2
47,0.28733,0,79,0,462
48,0.30134,0,79,0,461
49,0.3143,0,78,0,460.6
50,0.3262,0,77,0,459.6
51,0.33702,0,77,0,458.4
52,0.34676,0,77,0,457.4
53,0.35568,0,79,0,457.2
54,0.364,0,80,0,457
55,0.37197,0,83,0,457
56,0.37941,136,85,69,457
57,0.3865,290,88,70,457
58,0.40001,344,90,66,457
59,0.40632,382,93,64,457
60,0.40632,358,97,60,457
61,0.4184,447,100,60,457.4
62,0.42447,447,102,59,458.2
63,0.42447,250,105,60,458.8
64,0.43063,299,108,62,459.4
65,0.4369,227,111,61,460
66,0.44345,155,114,61,460.6
67,0.45031,155,116,69,461.4
68,0.45735,146,118,54,461.8
69,0.46434,1,119,75,462
70,0.47208,7,120,81,462
71,0.48013,0,120,69,462
72,0.49757,0,120,69,462
73,0.50695,0,120,71,462
74,0.50695,0,119,71,462.2
75,0.52635,0,118,71,462.2
76,0.53623,0,117,0,462.2
77,0.54655,0,117,0,462.2
78,0.54655,0,117,0,462
79,0.56813,0,116,0,461.6
80,0.57911,0,116,71,459.6
81,0.57911,0,116,71,458.6
82,0.60207,0,116,71,457.6
83,0.61431,0,115,0,456.8
84,0.6269,0,115,0,455.8
85,0.6269,0,115,0,455
86,0.63873,0,115,0,454.2
87,0.65176,0,116,0,453.4
88,0.66493,0,117,0,452.4
89,0.67789,0,118,0,451.6
90,0.69095,0,119,0,450.6
91,0.70366,0,119,0,449.6
92,0.71523,0,120,71,448.6
93,0.73812,0,119,71,447.6
94,0.74928,5,119,6,446.8
95,0.74928,401,119,103,446.2
96,0.76034,302,120,102,445.6
97,0.77137,77,121,64,445
98,0.78197,77,121,40,444.8
99,0.7924,79,122,60,444.4
100,0.81332,146,123,48,444.2
101,0.81332,146,124,48,443.8
102,0.83294,148,125,96,443.6
103,0.83294,37,126,102,443.4
104,0.84215,37,127,102,443.4
105,0.85169,38,127,64,443.2
106,0.8612,133,128,93,443.2
107,0.87047,206,129,93,443.2
108,0.87952,204,129,93,443.2
109,0.88837,123,129,89,443.2
110,0.89714,114,129,89,443.2
111,0.90586,133,130,89,443.2
112,0.91463,234,129,93,443.2
113,0.92315,135,129,83,443.2
114,0.9316,69,129,80,443.4
115,0.94,53,129,80,443.4
116,0.94753,53,129,77,443.4
117,0.95455,194,129,77,443.4
118,0.96159,194,128,83,443.4
119,0.96866,151,128,87,443.4
120,0.98437,102,128,85,443.6
121,0.98437,55,129,81,443.6
122,0.99265,165,129,81,443.6
123,1.00087,165,129,70,443.6
124,1.00896,274,129,105,443.6
125,1.01721,179,130,96,443.6
126,1.02546,168,130,92,443.6
127,1.0335,146,131,88,443.6
128,1.0488,143,131,87,443.6
129,1.05616,164,131,85,443.6
130,1.0634,205,131,82,443.6
131,1.07068,201,130,82,443.4
132,1.07068,173,130,82,443.4
133,1.08528,173,130,89,443.4
134,1.09256,115,129,88,443.2
135,1.09984,157,128,91,443.2
136,1.10716,174,128,91,443.2
137,1.11457,119,128,89,443.2
138,1.12187,127,127,89,443.2
139,1.12187,169,127,89,443.2
140,1.13665,169,126,90,443.2
141,1.14393,139,126,91,443.2
142,1.14393,174,126,91,443.2
143,1.15129,174,125,89,443.2
144,1.15848,100,125,85,443.2
145,1.16567,118,125,89,443.4
