secs,km,power,hr,cad,alt
0,0,0,65,0,1621.4
1,0.0066,114,67,64,1620.8
2,0.0131,481,71,64,1620.6
3,0.01966,481,72,71,1620.4
4,0.0262,152,76,69,1620.4
5,0.03272,213,78,65,1620.2
6,0.03902,194,81,61,1620.2
7,0.04458,169,83,68,1620.2
8,0.04976,289,86,71,1620.2
9,0.05457,209,87,65,1620.2
10,0.05835,129,91,61,1620.2
11,0.0625,58,93,61,1620.2
12,0.06629,58,96,62,1620.2
13,0.07002,113,98,59,1620.2
14,0.07301,184,98,52,1620.2
15,0.07551,178,100,48,1620.4
16,0.07792,165,101,48,1621
17,0.08025,165,102,47,1621.4
18,0.08274,144,102,49,1621.6
19,0.08539,168,103,50,1622
20,0.08847,171,103,48,1622.4
21,0.0915,183,104,48,1622.8
22,0.09396,174,105,46,1623.2
23,0.09616,156,105,46,1623.4
24,0.09884,156,107,45,1623.6
25,0.10155,173,107,45,1624
26,0.1041,150,108,42,1624.2
27,0.1067,143,109,42,1624.4
28,0.10919,143,109,42,1624.6
29,0.11138,136,111,44,1624.8
30,0.11326,85,111,44,1625.2
31,0.1147,85,112,37,1625.2
32,0.11625,53,113,37,1625.4
33,0.11796,53,113,30,1625.4
34,0.11969,125,113,42,1625.6
35,0.12141,88,113,42,1625.8
36,0.12308,88,113,32,1626
37,0.12461,83,114,32,1626.2
38,0.12629,83,113,31,1626.4
39,0.12811,115,113,31,1626.6
40,0.12966,115,113,34,1626.8
41,0.13126,121,112,34,1626.8
42,0.13291,101,112,34,1627
43,0.1347,101,112,34,1627.2
44,0.13647,101,112,37,1627.2
45,0.13832,139,112,39,1627.4
46,0.14027,136,111,37,1627.6
47,0.14213,135,111,37,1627.6
48,0.14393,135,110,37,1627.8
49,0.14578,146,109,37,1628.2
50,0.1477,146,110,36,1628.2
51,0.14959,151,109,36,1628.2
52,0.15152,148,109,36,1628.2
53,0.15344,148,109,36,1628.4
54,0.15531,144,109,36,1628.6
55,0.15722,144,108,37,1628.6
56,0.15907,150,108,34,1628.8
57,0.16078,155,108,34,1629
58,0.16243,155,108,35,1629.2
59,0.16413,157,108,35,1629.2
60,0.16602,157,108,35,1629.6
61,0.16792,184,108,39,1629.8
62,0.16993,161,108,39,1630
63,0.17193,161,108,41,1630.4
64,0.17392,168,108,41,1630.6
65,0.1757,168,107,39,1630.6
66,0.17753,172,108,37,1630.8
67,0.17932,155,107,37,1631
68,0.18097,172,107,37,1631.2
69,0.18266,172,106,36,1631.2
70,0.18431,153,106,36,1631.4
71,0.18595,153,106,36,1631.4
72,0.18774,169,106,36,1631.6
73,0.18951,175,106,36,1632
74,0.19105,175,107,36,1632.2
75,0.19273,175,108,35,1632.2
76,0.19452,150,108,37,1632.4
77,0.19641,138,109,37,1632.4
78,0.19821,106,109,37,1632.6
79,0.19994,106,108,34,1632.8
80,0.20158,58,107,34,1632.8
81,0.20309,58,106,31,1633
82,0.20452,26,106,31,1633.4
83,0.20598,26,105,31,1633.6
84,0.20738,26,104,27,1633.6
85,0.2088,49,104,29,1633.8
86,0.21012,181,103,29,1634
87,0.21126,181,103,36,1634.2
88,0.21239,19,102,36,1634.4
89,0.2136,19,100,26,1634.6
90,0.2144,55,99,26,1634.6
91,0.2154,55,97,26,1634.8
92,0.21676,55,95,24,1634.8
93,0.21837,0,93,24,1635
94,0.21976,0,92,24,1635
95,0.22115,0,91,0,1635
96,0.2221,0,90,0,1635
97,0.22283,0,89,0,1635
98,0.22294,0,88,21,1634.8
99,0.22294,0,87,21,1634.8
100,0.22294,2,87,29,1634.8
101,0.22312,0,87,29,1635
276,0.22312,0,58,0,1635.2
277,0.22529,0,58,0,1635.2
278,0.22852,0,59,0,1635.2
279,0.23273,0,61,0,1635.2
280,0.23784,0,62,0,1635.2
281,0.24292,0,64,2,1635.2
282,0.24731,0,66,2,1635.2
283,0.25124,0,67,2,1635.2
284,0.25468,0,68,0,1635.2
285,0.25711,0,68,0,1635.2
286,0.25884,0,68,0,1635.2
287,0.26053,0,68,0,1634.8
288,0.26282,0,67,0,1634.4
289,0.26563,0,67,0,1633.4
290,0.26914,0,67,0,1633
291,0.27331,0,67,0,1632.8
292,0.27802,0,68,0,1632.6
293,0.28353,0,71,0,1632.4
294,0.28974,0,72,0,1632.2
295,0.29653,0,73,0,1632.2
296,0.304,0,74,0,1632
297,0.31195,0,76,0,1631.8
298,0.32041,0,77,0,1631.4
299,0.32944,0,78,0,1631.2
300,0.33901,0,78,2,1630.8
301,0.34909,0,77,2,1630.4
302,0.35973,0,76,2,1630.2
303,0.37088,0,75,0,1630
304,0.38251,0,74,0,1629.4
305,0.3944,0,73,0,1628.8
306,0.40651,0,72,0,1628.2
307,0.41895,0,71,0,1627.4
308,0.43158,0,71,0,1627
309,0.44426,0,71,0,1626.2
310,0.45739,0,70,2,1625.2
311,0.47087,0,70,2,1624
312,0.4845,0,70,2,1623
313,0.49846,0,70,2,1622
314,0.51274,0,70,0,1621
315,0.52721,0,70,0,1620
316,0.54186,0,70,0,1619
317,0.55676,0,70,0,1618.2
318,0.57189,0,70,0,1617.2
319,0.58727,0,70,0,1615.2
320,0.6028,0,70,0,1614.4
321,0.61794,0,70,0,1613.2
322,0.63236,0,70,0,1612
323,0.64617,0,70,0,1611
324,0.6593,0,69,0,1610
325,0.67137,0,69,0,1609
326,0.68247,0,68,0,1608.2
327,0.69276,0,67,0,1607.2
328,0.70255,0,67,0,1605.8
329,0.71215,0,66,0,1604.6
330,0.72285,0,66,0,1603.6
331,0.73339,0,66,0,1602.6
332,0.74475,0,66,0,1602
333,0.75625,0,65,0,1601.6
334,0.76722,0,65,0,1601.4
335,0.77704,0,65,0,1601
336,0.78616,0,65,0,1600.8
337,0.79495,0,65,0,1600.2
338,0.80403,0,65,0,1599.6
339,0.81363,0,64,0,1598.8
340,0.82294,0,65,0,1597.6
341,0.83292,50,65,126,1596.2
342,0.84334,83,65,99,1595
343,0.85421,87,66,100,1594
344,0.86555,0,68,100,1593.6
345,0.8772,0,69,102,1593.4
346,0.88904,0,70,102,1593.2
347,0.90086,0,70,102,1593
348,0.91262,0,70,102,1592.8
349,0.92438,0,70,102,1592.4
350,0.93637,0,69,0,1591.8
351,0.94869,0,69,0,1591
352,0.96136,0,68,0,1590.6
353,0.97429,0,68,0,1589.8
354,0.98751,0,68,0,1589
355,1.00063,0,67,0,1588
356,1.01358,0,67,0,1587.6
357,1.02649,0,66,0,1587.2
358,1.03923,0,66,0,1587
359,1.05176,0,66,0,1586.8
360,1.06365,0,65,0,1586.4
361,1.07418,0,65,0,1585.8
362,1.08429,0,65,0,1584.8
363,1.09275,0,66,2,1583.8
364,1.09965,0,66,2,1582.8
365,1.10375,0,66,0,1581.8
366,1.10783,0,67,0,1580.6
367,1.11288,0,66,0,1579.8
368,1.11869,0,66,0,1579.2
369,1.12505,0,68,0,1578.8
370,1.13193,0,69,0,1578.6
371,1.13925,0,69,0,1578.2
372,1.14711,5,73,3,1577.6
373,1.15525,0,75,3,1577.4
374,1.16377,0,78,3,1577.2
375,1.17265,0,80,13,1577.2
376,1.18176,71,81,77,1577
377,1.19103,62,83,85,1576.2
378,1.20046,57,84,85,1575.8
379,1.2102,57,85,87,1575.2
380,1.22029,69,85,91,1574.6
381,1.23067,58,85,94,1574
382,1.2413,69,85,96,1573.4
383,1.25214,57,84,90,1573
384,1.26311,46,85,86,1572.8
385,1.27422,52,85,87,1572.6
386,1.2854,37,85,70,1572.4
387,1.29671,0,85,71,1572.2
388,1.30805,0,84,71,1572.2
389,1.31948,0,83,71,1571.6
390,1.33136,0,82,0,1570.8
391,1.34348,0,83,0,1569.6
392,1.35566,0,84,0,1568.8
393,1.36721,0,84,0,1567.8
394,1.37838,0,84,0,1567
395,1.3894,0,83,0,1566.4
396,1.40066,0,83,0,1565.8
397,1.41242,0,82,2,1565
398,1.42443,0,81,2,1564.6
399,1.43674,0,79,2,1564.2
400,1.44921,0,78,0,1563.2
401,1.46182,0,77,0,1562
402,1.47426,0,77,0,1561
403,1.48644,0,76,0,1560
404,1.49823,0,75,0,1558.8
405,1.50979,0,74,0,1558
406,1.52132,0,73,0,1556.2
407,1.53321,0,72,0,1555.2
408,1.54538,0,70,0,1554.4
409,1.55759,0,69,0,1553.4
410,1.56956,0,68,0,1552.6
411,1.58099,0,68,0,1552
412,1.59154,0,66,0,1551.4
413,1.60179,0,66,0,1551.2
414,1.61164,0,65,0,1550.4
415,1.62152,0,64,0,1549.6
416,1.63081,0,63,0,1548.2
417,1.63964,0,62,0,1546.8
418,1.64838,0,60,0,1545.4
419,1.65711,0,59,0,1544.4
420,1.66604,0,59,0,1544
421,1.67512,0,59,0,1543.6
422,1.68455,0,58,0,1543.2
423,1.69444,0,58,0,1542.8
424,1.704,0,57,0,1542.6
425,1.71378,0,57,0,1542.4
426,1.72371,24,57,81,1542.2
427,1.73364,23,58,81,1542.2
428,1.74362,23,61,61,1541.8
429,1.75372,96,63,83,1540.8
430,1.76383,0,65,85,1539.6
431,1.77398,0,66,85,1538.4
432,1.78428,0,66,85,1537.6
433,1.7948,0,66,85,1537
434,1.80558,0,66,85,1536.6
435,1.81644,0,65,0,1534.6
436,1.8273,0,65,0,1534.2
437,1.83797,0,64,0,1533.8
438,1.84868,0,64,0,1533
439,1.85959,0,63,0,1532.4
440,1.87048,0,63,0,1531.8
441,1.88117,0,62,0,1531.4
442,1.89163,0,61,0,1530.8
443,1.90171,0,61,0,1530.6
444,1.91082,0,61,0,1530.2
445,1.91836,0,60,0,1529.6
446,1.92519,0,60,0,1529.4
447,1.93217,0,59,0,1529.2
448,1.9387,0,59,0,1528.8
449,1.94451,0,58,0,1528.6
450,1.95032,0,58,0,1527.8
451,1.95661,0,58,0,1527
452,1.96316,0,59,0,1526.2
453,1.97025,0,60,0,1525.8
454,1.97767,47,61,64,1525.6
455,1.98479,140,63,64,1525.4
456,1.99156,0,63,39,1525.2
457,1.99797,0,63,39,1525.2
458,2.00362,0,63,42,1525.2
459,2.0087,155,63,58,1525
460,2.01411,179,0,59,1525
461,2.01997,179,0,59,1525
462,2.02617,0,0,78,1524.8
463,2.0324,0,65,79,1525
464,2.03865,0,69,79,1525
465,2.04515,0,71,79,1525
466,2.05193,27,74,47,1525.2
467,2.05893,144,76,69,1525.2
468,2.06601,145,80,71,1525.2
469,2.07308,89,81,75,1525.2
470,2.08006,107,83,75,1525.2
471,2.08695,107,86,77,1525.2
472,2.09372,80,88,73,1525.2
473,2.10036,147,89,73,1525.2
474,2.10681,147,91,72,1525.2
475,2.11295,196,92,90,1525.2
476,2.11872,164,93,88,1525
477,2.12427,208,94,92,1525.2
478,2.12987,167,95,86,1525.2
479,2.13521,196,96,86,1525.4
480,2.14071,196,97,87,1525.6
481,2.14651,146,99,86,1525.6
482,2.15278,137,100,98,1525.6
483,2.15928,112,101,92,1525.6
484,2.16593,112,102,92,1525.4
485,2.17255,120,102,92,1525.4
486,2.17915,137,103,92,1525.4
487,2.18582,145,103,95,1525.4
488,2.1924,149,104,90,1525.2
489,2.19892,144,104,90,1525.4
490,2.20536,144,105,89,1525.4
491,2.21171,165,105,90,1525.6
492,2.21794,152,105,86,1525.6
493,2.22419,153,106,87,1525.8
494,2.23036,167,106,86,1525.8
495,2.23644,160,107,86,1525.8
496,2.24261,160,108,84,1525.8
497,2.24871,173,108,86,1525.8
498,2.25479,183,109,82,1526
499,2.26089,188,110,85,1526
500,2.26695,198,110,85,1526
501,2.27307,198,111,85,1526
502,2.27915,186,111,85,1526
503,2.28527,202,112,89,1526.2
504,2.29135,183,112,85,1526.2
505,2.29757,165,112,88,1526.4
506,2.30361,182,113,87,1526.4
507,2.30968,194,113,86,1526.4
508,2.31569,192,114,84,1526.4
509,2.32168,171,114,86,1526.4
510,2.32769,194,115,84,1526.4
511,2.3336,108,115,82,1526.4
512,2.33944,169,115,83,1526.2
513,2.34534,195,115,83,1526.2
514,2.35131,203,115,85,1526.2
515,2.35736,190,115,84,1526.2
516,2.36349,187,115,84,1526.4
517,2.36969,174,115,86,1526.4
518,2.3759,189,115,87,1526.4
519,2.38214,194,115,87,1526.4
520,2.38834,194,116,84,1526.4
