secs,km,power,hr,cad,alt
0,0,165,121,78,-1.6
1,0,230,123,82,-1.6
2,0,280,125,84,-1.6
3,0,195,126,88,-1.6
4,0,183,127,88,-1.6
5,0,181,129,87,-1.8
6,0,143,130,86,-1.8
7,0,172,131,90,-1.6
8,0,210,132,90,-1.6
9,0,168,133,86,-1.4
10,0,207,134,91,-1.4
11,0,185,134,91,-1.4
12,0,185,134,85,-1.2
13,0,213,135,91,-1
14,0,185,136,90,-1
15,0,142,137,89,-0.8
16,0,177,137,97,-0.8
17,0,182,138,92,-0.6
18,0,173,139,94,-0.4
19,0,188,139,96,-0.2
20,0,157,139,96,0
21,0,192,139,98,0.2
22,0,229,139,99,0.2
23,0,147,139,90,0.2
24,0,162,140,87,0.4
25,0,166,140,86,0.4
26,0,381,140,83,0.6
27,0,172,140,63,0.6
28,0,44,140,77,0.8
29,0,0,139,79,0.8
30,0,0,139,79,0.8
31,0,0,138,79,0.8
32,0,0,138,0,0.8
33,0,0,135,79,0.8
34,0,0,133,79,0.8
35,0,0,131,79,0.8
36,0,0,130,0,0.8
37,0,0,129,0,1
38,0,0,127,0,1
39,0,0,125,0,1
40,0,0,124,0,1
41,0,0,123,0,1.2
42,0,0,121,0,1.4
43,0,0,119,0,1.6
44,0,0,117,0,1.6
45,0,0,115,0,1.6
46,0,0,115,0,1.6
47,0,0,115,0,1.8
48,0,0,115,0,1.8
118,0.00928,0,115,93,-79.2
119,0.01787,222,118,95,-79.2
120,0.02788,220,120,93,-79.4
121,0.03771,169,122,94,-79.2
122,0.0469,164,123,92,-79.6
123,0.05617,202,124,94,-79.8
124,0.06508,205,125,94,-80
125,0.07421,148,126,91,-79.8
126,0.0836,121,128,91,-79.6
127,0.0926,162,129,91,-79.8
128,0.10083,162,130,94,-80.2
129,0.10906,160,131,91,-80.2
130,0.11723,160,132,91,-80
131,0.12548,176,132,92,-80
132,0.13387,161,133,89,-80
133,0.14226,105,135,89,-80
134,0.1505,183,135,91,-79.8
135,0.15885,279,136,91,-80
136,0.1671,239,137,91,-80
137,0.17559,239,137,91,-79.6
138,0.1839,239,138,91,-79.2
139,0.19216,191,138,92,-79.6
140,0.20058,237,139,92,-79.8
141,0.20908,237,140,92,-79.8
142,0.21732,235,140,92,-79.8
143,0.22611,249,141,92,-79.8
144,0.2348,245,142,93,-79.8
145,0.24341,214,143,93,-79.6
146,0.25185,205,142,95,-79.6
147,0.26052,185,143,94,-79.6
148,0.26911,188,143,94,-79.6
149,0.27786,166,143,97,-79.6
150,0.28679,217,143,103,-79.4
151,0.29585,156,142,94,-79.4
152,0.30488,177,142,100,-79.4
153,0.31375,158,142,99,-79.4
154,0.32248,166,142,97,-79.4
155,0.33137,170,143,98,-79.4
156,0.34003,85,143,79,-79.4
157,0.34772,0,143,79,-79.4
158,0.35444,0,143,82,-79.4
