secs,km,power,hr,cad,alt
0,0,0,81,0,1239.6
1,0.00429,0,81,0,1239.6
2,0.00846,0,81,0,1239.6
3,0.01274,0,81,0,1239.6
4,0.01695,0,81,0,1239.6
5,0.02105,0,0,0,1239.6
6,0.02489,0,0,0,1239.6
7,0.02903,154,0,39,1239.6
8,0.03345,0,81,39,1239.6
9,0.03858,0,81,0,1239.6
10,0.04337,0,81,0,1239.6
11,0.04717,0,82,0,1239.6
12,0.05191,0,82,0,1239.6
13,0.05978,0,81,0,1238.4
14,0.06575,0,81,0,1238.4
15,0.06859,0,80,0,1238.4
16,0.07627,0,80,0,1238.4
17,0.08301,247,79,88,1238.4
18,0.0917,247,79,85,1238.4
19,0.09993,0,80,42,1238.4
20,0.1081,0,79,0,1238
21,0.11657,0,79,0,1237.6
22,0.12434,0,78,0,1237.2
23,0.13329,0,78,0,1236.8
24,0.14136,0,78,0,1236.4
25,0.14911,0,79,0,1235.8
26,0.15692,0,79,0,1235.4
27,0.16542,0,80,0,1235
28,0.17513,0,81,0,1234.4
29,0.18452,0,80,0,1234
30,0.19382,0,80,0,1234
31,0.20401,0,80,0,1234
32,0.21509,0,80,0,1233.6
33,0.2218,0,79,0,1233.2
34,0.22613,0,78,0,1232.6
35,0.23016,0,78,0,1232.2
36,0.2341,0,78,0,1231.8
37,0.23961,0,79,0,1231.8
38,0.24538,0,81,0,1231.8
39,0.25252,0,85,0,1231.8
40,0.25809,0,85,0,1231.8
41,0.26401,456,90,22,1231.8
42,0.27023,0,94,67,1231.8
43,0.27742,0,97,0,1231.8
44,0.28476,358,100,72,1231.8
45,0.29194,316,103,95,1231.8
46,0.29817,343,106,93,1231.8
47,0.30451,353,108,92,1231.8
48,0.31039,364,110,90,1231.8
49,0.31641,347,113,88,1231.8
50,0.32285,345,114,87,1232.2
51,0.32831,364,116,86,1232.6
52,0.33477,385,118,85,1233.2
53,0.34049,396,119,85,1233.6
54,0.34635,377,121,84,1234
55,0.35214,361,122,84,1234
56,0.35764,359,123,83,1234
57,0.36322,357,124,82,1234
58,0.3678,355,125,81,1234
59,0.37315,348,127,80,1234.4
60,0.37858,402,128,80,1234.8
61,0.38458,392,129,79,1235.4
62,0.39011,372,130,79,1235.8
63,0.39513,386,131,76,1236.2
64,0.40097,401,132,74,1236.2
65,0.40659,397,133,73,1236.2
66,0.41189,394,133,72,1236.6
67,0.41866,411,134,71,1237.2
68,0.42321,421,135,71,1237.6
69,0.42877,414,136,71,1238
70,0.43431,405,137,70,1238.4
71,0.43966,425,138,70,1238.8
72,0.44526,427,139,69,1239.2
73,0.45099,445,140,69,1239.8
74,0.45674,438,141,69,1240.2
75,0.46214,429,141,69,1240.6
76,0.46782,426,142,68,1241
77,0.47401,398,144,67,1241.4
78,0.47939,398,144,67,1241.4
79,0.48339,334,145,65,1241.8
80,0.48804,314,146,65,1242.2
81,0.49277,292,147,65,1242.8
82,0.49803,275,147,65,1242.8
83,0.50379,278,147,68,1242.8
84,0.50971,363,148,73,1242.8
85,0.51621,394,149,76,1242.8
86,0.52221,426,149,79,1242.8
87,0.52921,318,149,74,1243.2
88,0.53509,321,150,76,1243.6
89,0.54121,284,150,79,1244
90,0.54805,326,150,81,1244.4
91,0.55471,332,151,82,1244.8
92,0.56172,340,151,83,1244.8
93,0.56845,328,151,83,1244.8
94,0.57518,318,151,84,1244.8
95,0.58183,305,152,83,1244.8
96,0.58866,305,151,83,1244.8
97,0.59537,295,152,82,1245.2
98,0.60186,320,152,83,1245.6
99,0.60873,303,152,82,1246.2
100,0.615,284,152,81,1246.6
101,0.62264,306,152,80,1247
102,0.62924,320,152,79,1247
103,0.63506,328,152,79,1247
104,0.64113,330,152,80,1247
105,0.64718,325,152,82,1247.4
106,0.65312,344,152,82,1247.8
107,0.65909,329,153,82,1248.2
108,0.66505,326,153,81,1248.6
109,0.67113,330,153,80,1249
110,0.67661,343,153,79,1249
111,0.68219,344,153,79,1249
112,0.6875,352,153,79,1249.6
113,0.69315,350,154,81,1250
114,0.69864,329,154,82,1250.4
115,0.70359,333,154,82,1250.8
116,0.7088,331,154,82,1251.2
117,0.71428,339,154,81,1251.2
118,0.71948,335,154,81,1251.2
119,0.72491,326,155,81,1251.2
120,0.73013,345,155,81,1251.8
121,0.73535,333,155,82,1252.2
122,0.74121,361,155,82,1252.6
123,0.74663,354,155,82,1253
124,0.75166,367,155,81,1253.4
125,0.75687,366,155,81,1253.4
126,0.7618,358,156,81,1253.8
127,0.7674,356,155,81,1254.2
128,0.77286,352,156,81,1254.6
129,0.77774,348,156,81,1255
130,0.78264,333,156,81,1255.4
131,0.78869,332,156,82,1255.4
132,0.79368,315,156,83,1255.4
133,0.79941,291,156,84,1255.4
134,0.80514,282,156,84,1255.4
135,0.81091,292,156,86,1255.4
136,0.8168,282,156,88,1255.4
137,0.82298,255,156,88,1255.4
138,0.82886,249,156,88,1255.8
139,0.83482,260,156,89,1256.2
140,0.84072,264,156,89,1256.6
141,0.84648,260,156,89,1257
142,0.85253,262,156,89,1257.6
143,0.85846,271,156,88,1257.6
144,0.86413,283,156,87,1257.6
145,0.87001,286,155,86,1257.6
146,0.87546,303,156,86,1257.6
147,0.88117,303,155,86,1258
148,0.88647,299,156,86,1258.6
149,0.89201,285,155,84,1259
150,0.89758,298,155,81,1259.6
151,0.90298,320,155,78,1260
152,0.90833,334,156,76,1260
153,0.91359,334,155,74,1260
154,0.91872,341,155,71,1260
155,0.92448,351,155,71,1260
156,0.9304,350,156,71,1260
157,0.93638,389,155,72,1260.4
158,0.94159,389,156,73,1260.8
159,0.94754,372,156,72,1261.4
160,0.95274,342,156,71,1261.8
161,0.95845,0,156,35,1262.2
162,0.96322,0,156,0,1262.2
163,0.96696,0,156,0,1262.6
164,0.96944,0,156,0,1263
165,0.96952,0,156,0,1263.4
166,0.97011,0,156,0,1264
188,0.97011,0,133,0,1264.4
189,0.97301,292,133,34,1264.4
190,0.97607,329,134,36,1264.4
191,0.97976,329,134,38,1264.4
192,0.98338,366,134,43,1264.4
193,0.98724,370,134,48,1264.4
194,0.99165,369,134,52,1264.4
195,0.99604,382,136,57,1264.4
196,1.00052,376,137,60,1264.8
197,1.00534,366,138,62,1265.2
198,1.01035,363,139,64,1265.6
199,1.01539,362,140,65,1266.2
200,1.02021,381,140,67,1266.6
201,1.02508,386,142,68,1266.6
202,1.03002,378,143,69,1267
203,1.03495,384,143,69,1267.4
204,1.04016,387,144,70,1267.8
205,1.04525,386,145,71,1268.2
206,1.05115,380,146,71,1268.6
207,1.05672,378,146,72,1268.6
208,1.06176,378,147,72,1269
209,1.06688,375,148,72,1269.4
210,1.07207,368,149,73,1269.8
211,1.07748,355,150,73,1270.4
212,1.08251,357,151,73,1270.8
213,1.08781,346,152,73,1270.8
214,1.093,343,152,74,1271.2
215,1.09891,342,153,74,1271.6
216,1.10447,328,154,74,1272
217,1.10971,320,154,74,1272.6
218,1.11514,319,155,74,1273
219,1.11981,324,155,74,1273
220,1.12519,339,156,73,1273
221,1.13001,351,156,73,1273
222,1.13528,361,157,72,1273
223,1.14031,364,157,72,1273.4
224,1.14504,366,157,72,1274
225,1.15034,357,158,70,1274.4
226,1.15499,357,158,70,1274.8
227,1.15986,349,158,69,1274.8
228,1.16513,354,159,69,1275.4
229,1.16982,351,159,69,1275.4
230,1.17489,361,159,68,1275.8
231,1.18027,364,159,68,1276.4
232,1.18601,357,159,69,1276.8
233,1.19124,349,159,69,1277.2
234,1.19603,353,159,70,1277.8
235,1.20105,352,159,69,1277.8
236,1.20583,346,159,69,1278.2
237,1.21119,339,159,69,1278.6
238,1.21618,346,159,69,1279
239,1.22136,346,160,69,1279.4
240,1.22661,349,160,70,1279.8
241,1.23157,357,160,70,1279.8
